tran_id	gene_id	transLen	counts	FPKM	Psi	Psi_low	Psi_high
ENSG00000170100.9.in	ENSG00000170100.9	303	0.000e+00	0.000e+00	0.926	0.568	0.999
ENSG00000170100.9.out	ENSG00000170100.9	176	0.000e+00	0.000e+00	0.074	0.001	0.439
ENSG00000101363.8.in	ENSG00000101363.8	405	0.000e+00	0.000e+00	0.588	0.069	0.978
ENSG00000101363.8.out	ENSG00000101363.8	166	0.000e+00	0.000e+00	0.412	0.022	0.931
ENSG00000002746.10.in	ENSG00000002746.10	632	1.140e-01	4.801e-02	0.081	0.001	0.431
ENSG00000002746.10.out	ENSG00000002746.10	397	8.860e-01	5.942e-01	0.919	0.569	0.999
ENSG00000163867.12.in	ENSG00000163867.12	510	0.000e+00	0.000e+00	0.639	0.090	0.987
ENSG00000163867.12.out	ENSG00000163867.12	260	0.000e+00	0.000e+00	0.361	0.013	0.910
ENSG00000113889.7.in	ENSG00000113889.7	366	0.000e+00	0.000e+00	0.908	0.598	0.998
ENSG00000113889.7.out	ENSG00000113889.7	258	0.000e+00	0.000e+00	0.092	0.002	0.405
ENSG00000169136.4.in	ENSG00000169136.4	720	0.000e+00	0.000e+00	0.045	0.001	0.248
ENSG00000169136.4.out	ENSG00000169136.4	555	0.000e+00	0.000e+00	0.955	0.759	0.999
ENSG00000159063.8.in	ENSG00000159063.8	398	1.860e-01	1.244e-01	0.006	0.000	0.032
ENSG00000159063.8.out	ENSG00000159063.8	323	2.481e+01	2.045e+01	0.994	0.968	1.000
ENSG00000048740.13.in	ENSG00000048740.13	514	1.775e+01	9.193e+00	0.912	0.778	0.983
ENSG00000048740.13.out	ENSG00000048740.13	370	1.251e+00	9.004e-01	0.088	0.017	0.233
ENSG00000167977.4.in	ENSG00000167977.4	297	1.925e+00	1.725e+00	0.949	0.633	1.000
ENSG00000167977.4.out	ENSG00000167977.4	205	7.537e-02	9.788e-02	0.051	0.000	0.373
ENSG00000203910.4.in	ENSG00000203910.4	430	0.000e+00	0.000e+00	0.050	0.000	0.420
ENSG00000203910.4.out	ENSG00000203910.4	199	0.000e+00	0.000e+00	0.950	0.616	1.000
ENSG00000168137.11.in	ENSG00000168137.11	776	1.222e+01	4.193e+00	0.664	0.320	0.946
ENSG00000168137.11.out	ENSG00000168137.11	719	5.779e+00	2.140e+00	0.336	0.054	0.681
ENSG00000125046.10.in	ENSG00000125046.10	310	0.000e+00	0.000e+00	0.254	0.003	0.886
ENSG00000125046.10.out	ENSG00000125046.10	188	0.000e+00	0.000e+00	0.746	0.121	0.997
ENSG00000123146.15.in	ENSG00000123146.15	435	0.000e+00	0.000e+00	0.761	0.167	0.997
ENSG00000123146.15.out	ENSG00000123146.15	303	0.000e+00	0.000e+00	0.239	0.003	0.838
ENSG00000258168.1.in	ENSG00000258168.1	238	0.000e+00	0.000e+00	0.664	0.091	0.994
ENSG00000258168.1.out	ENSG00000258168.1	171	0.000e+00	0.000e+00	0.336	0.006	0.910
ENSG00000179915.16.in	ENSG00000179915.16	1810	1.439e+00	2.117e-01	0.066	0.001	0.424
ENSG00000179915.16.out	ENSG00000179915.16	1711	1.956e+01	3.044e+00	0.934	0.634	0.999
ENSG00000139287.8.in	ENSG00000139287.8	282	0.000e+00	0.000e+00	0.283	0.005	0.894
ENSG00000139287.8.out	ENSG00000139287.8	222	0.000e+00	0.000e+00	0.717	0.112	0.996
ENSG00000104723.16.in	ENSG00000104723.16	429	1.632e+01	1.013e+01	0.946	0.759	0.999
ENSG00000104723.16.out	ENSG00000104723.16	311	6.833e-01	5.850e-01	0.054	0.002	0.241
ENSG00000153885.10.in	ENSG00000153885.10	317	0.000e+00	0.000e+00	0.058	0.000	0.485
